State,Date,Crash_Type,Bus_Involvement,Heavy_Rigid_Truck_Involvement,Articulated_Truck_Involvement,Speed_Limit,Road_User,Gender,Age
SA,05-Jan-90,Single,No,Unknown,No,110,Driver,Female,33
NT,05-Jan-90,Single,No,Unknown,No,900,Driver,Male,75
ACT,05-Jan-90,Single,No,Unknown,No,0,Driver,Male,33
NSW,06-Jan-90,Multiple,No,Unknown,No,70,Driver,Male,72
NSW,06-Jan-90,Pedestrian,No,Unknown,No,60,Pedestrian,Male,76
VIC,06-Jan-90,Single,No,Unknown,No,100,Driver,Male,43
VIC,06-Jan-90,Multiple,No,Unknown,No,60,Bicyclist,Female,14
QLD,06-Jan-90,Multiple,No,Unknown,No,100,Passenger,Male,17
QLD,06-Jan-90,Multiple,No,Unknown,No,100,Driver,Male,18
QLD,06-Jan-90,Multiple,No,Unknown,No,100,Passenger,Female,17
SA,06-Jan-90,Single,No,Unknown,No,110,Driver,Male,34
WA,06-Jan-90,Single,No,Unknown,No,110,Passenger,Male,17
NT,06-Jan-90,Single,No,Unknown,No,900,Passenger,Male,15
NSW,07-Jan-90,Single,No,Unknown,No,100,Driver,Female,44
NSW,07-Jan-90,Single,No,Unknown,No,100,Passenger,Male,40
NSW,07-Jan-90,Single,No,Unknown,No,100,Driver,Female,19
NSW,07-Jan-90,Multiple,No,Unknown,No,60,Passenger,Female,0
VIC,07-Jan-90,Multiple,No,Unknown,No,80,Bicyclist,Male,16
NSW,08-Jan-90,Multiple,No,Unknown,No,100,Driver,Female,48
NSW,08-Jan-90,Multiple,No,Unknown,No,100,Passenger,Male,9
NSW,08-Jan-90,Multiple,No,Unknown,Yes,100,Driver,Female,50
NSW,08-Jan-90,Multiple,No,Unknown,Yes,100,Driver,Male,34
NSW,08-Jan-90,Multiple,No,Unknown,Yes,100,Passenger,Female,9
NSW,08-Jan-90,Pedestrian,No,Unknown,No,60,Pedestrian,Female,73
VIC,08-Jan-90,Pedestrian,No,Unknown,No,60,Pedestrian,Male,83
SA,08-Jan-90,Multiple,No,Unknown,No,110,Driver,Male,42
NT,08-Jan-90,Single,No,Unknown,No,900,Driver,Male,41
NT,08-Jan-90,Single,No,Unknown,No,900,Driver,Male,28
NSW,09-Jan-90,Multiple,No,Unknown,No,80,Driver,Male,18
VIC,09-Jan-90,Multiple,No,Unknown,No,60,Bicyclist,Male,24
VIC,10-Jan-90,Single,No,Unknown,No,100,Driver,Male,73
VIC,10-Jan-90,Multiple,No,Unknown,Yes,75,Driver,Female,26
WA,10-Jan-90,Single,No,Unknown,No,60,Motorcycle rider,Male,26
WA,10-Jan-90,Multiple,Yes,Unknown,No,60,Driver,Male,71
NSW,11-Jan-90,Pedestrian,No,Unknown,No,60,Pedestrian,Male,27
NSW,11-Jan-90,Multiple,No,Unknown,Yes,60,Motorcycle rider,Male,19
VIC,11-Jan-90,Single,No,Unknown,No,100,Passenger,Male,26
QLD,11-Jan-90,Single,No,Unknown,No,60,Driver,Female,17
NSW,12-Jan-90,Multiple,No,Unknown,Yes,80,Driver,Male,37
NSW,12-Jan-90,Multiple,No,Unknown,Yes,80,Driver,Male,52
NSW,12-Jan-90,Multiple,No,Unknown,No,60,Driver,Female,38
NSW,12-Jan-90,Multiple,No,Unknown,No,60,Passenger,Male,26
NSW,12-Jan-90,Single,No,Unknown,No,60,Motorcycle rider,Male,18
VIC,12-Jan-90,Single,No,Unknown,No,75,Driver,Male,48
SA,12-Jan-90,Single,No,Unknown,No,80,Passenger,Male,59
WA,12-Jan-90,Pedestrian,No,Unknown,No,60,Pedestrian,Male,21
TAS,12-Jan-90,Single,No,Unknown,No,60,Driver,Male,21
TAS,12-Jan-90,Single,No,Unknown,No,60,Passenger,Male,19
NSW,13-Jan-90,Pedestrian,No,Unknown,No,60,Pedestrian,Male,18
NSW,13-Jan-90,Multiple,No,Unknown,No,100,Passenger,Male,8
VIC,13-Jan-90,Single,No,Unknown,No,60,Motorcycle rider,Male,21
VIC,13-Jan-90,Single,No,Unknown,No,100,Motorcycle rider,Male,41
VIC,13-Jan-90,Single,No,Unknown,No,60,Driver,Male,21
QLD,13-Jan-90,Single,No,Unknown,No,100,Passenger,Female,10
NT,13-Jan-90,Single,No,Unknown,No,60,Driver,Male,34
NSW,14-Jan-90,Single,No,Unknown,No,100,Passenger,Male,38
NSW,14-Jan-90,Multiple,No,Unknown,No,100,Passenger,Male,33
NSW,14-Jan-90,Multiple,No,Unknown,No,100,Passenger,Male,27
NSW,14-Jan-90,Single,No,Unknown,No,100,Driver,Male,28
VIC,14-Jan-90,Single,No,Unknown,No,75,Passenger,Female,66
VIC,14-Jan-90,Multiple,No,Unknown,No,100,Bicyclist,Male,59
VIC,14-Jan-90,Multiple,No,Unknown,No,100,Motorcycle rider,Male,29
QLD,14-Jan-90,Multiple,No,Unknown,No,100,Driver,Female,30
QLD,14-Jan-90,Multiple,No,Unknown,No,100,Passenger,Female,20
SA,14-Jan-90,Single,No,Unknown,Yes,110,Driver,Male,44
SA,14-Jan-90,Single,No,Unknown,Yes,110,Passenger,Female,27
SA,14-Jan-90,Single,No,Unknown,Yes,110,Passenger,Female,4
VIC,15-Jan-90,Multiple,No,Unknown,No,60,Passenger,Female,83
VIC,15-Jan-90,Single,No,Unknown,No,100,Passenger,Female,5
QLD,15-Jan-90,Multiple,No,Unknown,No,60,Passenger,Male,79
NSW,16-Jan-90,Single,No,Unknown,No,60,Motorcycle rider,Male,25
VIC,16-Jan-90,Multiple,No,Unknown,No,100,Driver,Male,50
VIC,16-Jan-90,Multiple,No,Unknown,No,75,Motorcycle rider,Male,34
QLD,16-Jan-90,Multiple,No,Unknown,No,60,Driver,Female,77
NSW,17-Jan-90,Single,No,Unknown,No,100,Passenger,Female,61
QLD,17-Jan-90,Multiple,No,Unknown,No,60,Passenger,Female,21
WA,17-Jan-90,Single,No,Unknown,No,60,Driver,Male,18
NSW,18-Jan-90,Single,No,Unknown,No,70,Passenger,Female,20
NSW,18-Jan-90,Single,No,Unknown,No,80,Passenger,Female,5
NSW,18-Jan-90,Single,No,Unknown,No,100,Driver,Male,58
NSW,18-Jan-90,Pedestrian,No,Unknown,Yes,60,Pedestrian,Female,17
VIC,18-Jan-90,Pedestrian,No,Unknown,No,75,Pedestrian,Female,69
NSW,19-Jan-90,Pedestrian,No,Unknown,No,60,Pedestrian,Female,33
VIC,19-Jan-90,Single,No,Unknown,No,60,Driver,Male,29
VIC,19-Jan-90,Pedestrian,No,Unknown,No,60,Pedestrian,Male,19
QLD,19-Jan-90,Multiple,No,Unknown,No,60,Passenger,Male,18
QLD,19-Jan-90,Multiple,No,Unknown,Yes,80,Driver,Male,81
QLD,19-Jan-90,Multiple,No,Unknown,Yes,80,Passenger,Female,77
SA,19-Jan-90,Pedestrian,No,Unknown,No,110,Pedestrian,Male,33
TAS,19-Jan-90,Multiple,No,Unknown,No,100,Motorcycle rider,Male,29
NT,19-Jan-90,Multiple,No,Unknown,No,100,Motorcycle rider,Male,18
NT,19-Jan-90,Single,No,Unknown,No,900,Passenger,Male,40
WA,21-Jan-90,Single,No,Unknown,No,110,Passenger,Male,69
WA,21-Jan-90,Single,No,Unknown,No,90,Driver,Female,19
NSW,22-Jan-90,Multiple,No,Unknown,No,100,Bicyclist,Male,15
VIC,22-Jan-90,Multiple,No,Unknown,No,100,Passenger,Male,65
VIC,22-Jan-90,Multiple,No,Unknown,No,100,Driver,Male,26
VIC,22-Jan-90,Single,No,Unknown,No,100,Driver,Male,20
QLD,22-Jan-90,Multiple,No,Unknown,No,100,Driver,Male,34
SA,22-Jan-90,Pedestrian,No,Unknown,No,60,Pedestrian,Female,80
SA,22-Jan-90,Single,No,Unknown,No,110,Passenger,Female,14
SA,22-Jan-90,Single,No,Unknown,No,110,Passenger,Female,13
NT,22-Jan-90,Pedestrian,No,Unknown,No,60,Pedestrian,Female,5
NT,22-Jan-90,Single,No,Unknown,No,900,Passenger,Female,56
NSW,23-Jan-90,Pedestrian,No,Unknown,No,70,Pedestrian,Male,27
NSW,23-Jan-90,Single,Yes,Unknown,No,80,Passenger,Female,34
VIC,23-Jan-90,Multiple,No,Unknown,No,60,Bicyclist,Male,4
QLD,23-Jan-90,Single,No,Unknown,No,60,Driver,Male,82
QLD,23-Jan-90,Multiple,No,Unknown,No,60,Motorcycle rider,Male,48
SA,23-Jan-90,Single,No,Unknown,No,60,Driver,Male,48
WA,23-Jan-90,Single,No,Unknown,No,110,Passenger,Male,2
WA,23-Jan-90,Multiple,No,Unknown,Yes,60,Driver,Male,29
VIC,24-Jan-90,Single,No,Unknown,No,100,Passenger,Male,17
SA,24-Jan-90,Pedestrian,No,Unknown,No,110,Pedestrian,Male,29
NSW,25-Jan-90,Pedestrian,No,Unknown,No,60,Pedestrian,Female,80
VIC,25-Jan-90,Multiple,No,Unknown,Yes,60,Driver,Female,51
VIC,25-Jan-90,Multiple,No,Unknown,No,75,Driver,Male,49
QLD,25-Jan-90,Single,No,Unknown,Yes,100,Driver,Male,34
QLD,25-Jan-90,Multiple,No,Unknown,No,60,Passenger,Male,60
WA,25-Jan-90,Pedestrian,No,Unknown,No,60,Pedestrian,Female,10
TAS,25-Jan-90,Pedestrian,No,Unknown,No,60,Pedestrian,Female,89
VIC,26-Jan-90,Single,No,Unknown,No,100,Passenger,Female,46
VIC,26-Jan-90,Single,No,Unknown,No,60,Driver,Male,28
VIC,26-Jan-90,Multiple,No,Unknown,No,100,Driver,Female,20
QLD,26-Jan-90,Pedestrian,No,Unknown,No,80,Pedestrian,Male,20
NSW,27-Jan-90,Pedestrian,No,Unknown,No,60,Pedestrian,Male,47
VIC,27-Jan-90,Single,No,Unknown,No,100,Driver,Male,47
VIC,27-Jan-90,Single,No,Unknown,No,100,Driver,Female,21
VIC,27-Jan-90,Single,No,Unknown,No,100,Passenger,Female,6
NSW,28-Jan-90,Single,No,Unknown,No,100,Passenger,Male,21
VIC,28-Jan-90,Single,No,Unknown,No,100,Passenger,Female,25
VIC,28-Jan-90,Multiple,No,Unknown,No,60,Motorcycle rider,Male,26
VIC,28-Jan-90,Single,No,Unknown,No,100,Passenger,Female,18
VIC,28-Jan-90,Single,No,Unknown,No,100,Passenger,Male,18
WA,28-Jan-90,Single,No,Unknown,No,110,Passenger,Male,22
NSW,29-Jan-90,Multiple,No,Unknown,Yes,100,Driver,Male,66
NSW,29-Jan-90,Single,No,Unknown,No,60,Driver,Male,17
NSW,29-Jan-90,Multiple,No,Unknown,No,80,Driver,Male,73
VIC,29-Jan-90,Multiple,No,Unknown,No,75,Passenger,Female,9
VIC,29-Jan-90,Multiple,No,Unknown,No,75,Driver,Male,41
QLD,29-Jan-90,Pedestrian,No,Unknown,No,60,Pedestrian,Male,44
WA,29-Jan-90,Single,No,Unknown,No,60,Motorcycle rider,Male,22
NSW,30-Jan-90,Multiple,No,Unknown,No,80,Driver,Female,26
WA,30-Jan-90,Single,No,Unknown,No,80,Passenger,Male,23
NSW,31-Jan-90,Multiple,No,Unknown,No,60,Passenger,Male,80
QLD,31-Jan-90,Single,No,Unknown,No,100,Driver,Male,22
QLD,31-Jan-90,Pedestrian,No,Unknown,No,60,Pedestrian,Male,5
SA,31-Jan-90,Single,No,Unknown,No,110,Driver,Male,40
WA,31-Jan-90,Single,No,Unknown,Yes,110,Driver,Male,41
TAS,31-Jan-90,Pedestrian,No,Unknown,No,60,Pedestrian,Female,78
NSW,01-Feb-90,Single,No,Unknown,No,80,Driver,Male,33
NSW,01-Feb-90,Multiple,No,Unknown,No,60,Driver,Male,52
NSW,01-Feb-90,Single,No,Unknown,No,100,Passenger,Female,0
NSW,01-Feb-90,Multiple,No,Unknown,No,100,Driver,Female,20
NSW,01-Feb-90,Multiple,No,Unknown,No,60,Bicyclist,Male,12
VIC,01-Feb-90,Multiple,No,Unknown,No,100,Passenger,Female,68
VIC,01-Feb-90,Multiple,No,Unknown,No,100,Passenger,Male,14
VIC,01-Feb-90,Multiple,No,Unknown,No,100,Driver,Male,70
VIC,01-Feb-90,Single,No,Unknown,No,100,Driver,Female,50
QLD,01-Feb-90,Single,No,Unknown,Yes,100,Driver,Male,39
QLD,01-Feb-90,Multiple,No,Unknown,No,100,Passenger,Male,17
QLD,01-Feb-90,Pedestrian,No,Unknown,No,100,Pedestrian,Male,21
TAS,01-Feb-90,Single,No,Unknown,No,100,Passenger,Male,58
NSW,02-Feb-90,Pedestrian,No,Unknown,Yes,100,Pedestrian,Male,57
NSW,02-Feb-90,Single,No,Unknown,No,60,Driver,Male,17
NSW,02-Feb-90,Pedestrian,No,Unknown,No,60,Pedestrian,Female,24
VIC,02-Feb-90,Multiple,No,Unknown,No,100,Motorcycle rider,Male,15
QLD,02-Feb-90,Multiple,No,Unknown,No,100,Driver,Female,43
QLD,02-Feb-90,Multiple,No,Unknown,No,100,Passenger,Male,36
QLD,02-Feb-90,Multiple,No,Unknown,No,100,Driver,Male,23
WA,02-Feb-90,Multiple,No,Unknown,No,110,Motorcycle rider,Male,25
NSW,03-Feb-90,Pedestrian,No,Unknown,No,60,Pedestrian,Male,23
NSW,03-Feb-90,Multiple,No,Unknown,Yes,80,Driver,Male,52
NSW,03-Feb-90,Pedestrian,No,Unknown,No,60,Pedestrian,Male,66
QLD,03-Feb-90,Single,No,Unknown,No,100,Passenger,Male,29
TAS,03-Feb-90,Multiple,No,Unknown,No,100,Motorcycle rider,Male,34
NSW,04-Feb-90,Single,No,Unknown,No,100,Motorcycle rider,Male,30
VIC,04-Feb-90,Multiple,No,Unknown,No,60,Passenger,Female,72
VIC,04-Feb-90,Single,No,Unknown,No,90,Driver,Male,25
VIC,04-Feb-90,Multiple,No,Unknown,No,100,Driver,Male,52
SA,04-Feb-90,Single,No,Unknown,No,110,Motorcycle rider,Female,35
WA,04-Feb-90,Single,No,Unknown,No,60,Motorcycle rider,Male,22
TAS,05-Feb-90,Single,No,Unknown,No,100,Driver,Female,23
NSW,06-Feb-90,Pedestrian,No,Unknown,No,60,Pedestrian,Male,60
NSW,06-Feb-90,Multiple,No,Unknown,Yes,100,Driver,Male,51
NSW,06-Feb-90,Pedestrian,No,Unknown,No,60,Pedestrian,Male,69
SA,06-Feb-90,Multiple,Yes,Unknown,Yes,110,Passenger,Male,18
SA,06-Feb-90,Single,No,Unknown,No,60,Passenger,Male,19
NSW,07-Feb-90,Multiple,No,Unknown,No,80,Driver,Male,24
NSW,07-Feb-90,Single,No,Unknown,No,60,Driver,Male,18
NSW,07-Feb-90,Multiple,No,Unknown,No,100,Motorcycle rider,Male,18
VIC,07-Feb-90,Multiple,No,Unknown,No,100,Driver,Male,61
VIC,07-Feb-90,Multiple,No,Unknown,Yes,100,Passenger,Female,61
QLD,07-Feb-90,Single,No,Unknown,No,100,Driver,Female,31
SA,07-Feb-90,Multiple,No,Unknown,No,60,Bicyclist,Male,12
SA,07-Feb-90,Single,No,Unknown,Yes,100,Driver,Male,22
SA,07-Feb-90,Single,No,Unknown,Yes,100,Passenger,Female,20
WA,07-Feb-90,Single,No,Unknown,No,110,Driver,Male,33
QLD,08-Feb-90,Pedestrian,No,Unknown,No,60,Pedestrian,Male,76
QLD,08-Feb-90,Pedestrian,No,Unknown,No,60,Pedestrian,Female,9
SA,08-Feb-90,Multiple,No,Unknown,Yes,60,Bicyclist,Female,67
WA,08-Feb-90,Single,No,Unknown,No,110,Driver,Male,26
VIC,09-Feb-90,Multiple,No,Unknown,No,60,Passenger,Female,69
VIC,09-Feb-90,Multiple,No,Unknown,No,100,Driver,Male,55
WA,09-Feb-90,Single,No,Unknown,No,90,Driver,Male,31
WA,09-Feb-90,Multiple,No,Unknown,No,110,Driver,Male,28
VIC,10-Feb-90,Pedestrian,No,Unknown,No,100,Pedestrian,Male,16
QLD,10-Feb-90,Single,No,Unknown,No,80,Motorcycle rider,Male,45
QLD,10-Feb-90,Single,No,Unknown,No,80,Passenger,Male,30
WA,10-Feb-90,Multiple,No,Unknown,No,70,Motorcycle rider,Male,35
NSW,11-Feb-90,Single,No,Unknown,No,60,Driver,Male,49
QLD,11-Feb-90,Multiple,No,Unknown,No,100,Driver,Female,42
SA,11-Feb-90,Single,No,Unknown,Yes,110,Driver,Male,36
SA,11-Feb-90,Single,No,Unknown,No,110,Passenger,Female,3
NSW,12-Feb-90,Multiple,No,Unknown,No,80,Driver,Female,18
NSW,12-Feb-90,Multiple,No,Unknown,No,60,Driver,Male,43
QLD,12-Feb-90,Pedestrian,No,Unknown,No,100,Driver,Male,19
QLD,12-Feb-90,Pedestrian,No,Unknown,No,100,Pedestrian,Male,19
WA,12-Feb-90,Single,No,Unknown,No,110,Driver,Male,19
NSW,13-Feb-90,Multiple,No,Unknown,Yes,80,Driver,Female,43
NSW,13-Feb-90,Single,No,Unknown,Yes,90,Driver,Male,31
NSW,13-Feb-90,Pedestrian,No,Unknown,No,100,Pedestrian,Male,35
NSW,13-Feb-90,Multiple,No,Unknown,No,60,Driver,Male,43
VIC,13-Feb-90,Single,No,Unknown,Yes,100,Driver,Male,37
VIC,13-Feb-90,Single,No,Unknown,No,100,Driver,Female,29
VIC,14-Feb-90,Single,No,Unknown,No,100,Passenger,Female,0
VIC,14-Feb-90,Multiple,No,Unknown,Yes,60,Passenger,Male,50
VIC,14-Feb-90,Multiple,No,Unknown,Yes,60,Passenger,Male,43
TAS,14-Feb-90,Multiple,No,Unknown,Yes,100,Passenger,Female,4
TAS,14-Feb-90,Multiple,No,Unknown,Yes,100,Driver,Female,27
TAS,14-Feb-90,Multiple,No,Unknown,Yes,100,Passenger,Female,1
NSW,15-Feb-90,Single,No,Unknown,No,60,Passenger,Male,34
VIC,15-Feb-90,Multiple,No,Unknown,Yes,100,Driver,Male,19
QLD,15-Feb-90,Single,No,Unknown,Yes,100,Driver,Male,20
TAS,15-Feb-90,Single,No,Unknown,No,100,Driver,Male,50
NSW,16-Feb-90,Multiple,No,Unknown,No,100,Motorcycle rider,Male,17
VIC,16-Feb-90,Multiple,No,Unknown,No,100,Driver,Female,57
VIC,16-Feb-90,Multiple,No,Unknown,No,80,Bicyclist,Male,44
VIC,16-Feb-90,Multiple,No,Unknown,Yes,100,Passenger,Male,22
VIC,16-Feb-90,Multiple,No,Unknown,Yes,100,Driver,Male,33
VIC,16-Feb-90,Single,No,Unknown,No,100,Passenger,Female,3
VIC,16-Feb-90,Single,No,Unknown,No,100,Driver,Female,38
QLD,16-Feb-90,Pedestrian,No,Unknown,No,100,Pedestrian,Male,75
NSW,17-Feb-90,Multiple,No,Unknown,No,60,Driver,Male,19
VIC,17-Feb-90,Multiple,No,Unknown,No,80,Driver,Male,22
VIC,17-Feb-90,Multiple,No,Unknown,No,60,Passenger,Female,84
SA,17-Feb-90,Single,No,Unknown,No,110,Passenger,Male,30
SA,17-Feb-90,Single,No,Unknown,No,110,Passenger,Female,28
SA,17-Feb-90,Single,No,Unknown,No,110,Passenger,Male,9
NT,17-Feb-90,Single,No,Unknown,No,900,Passenger,Male,30
NSW,18-Feb-90,Single,No,Unknown,No,60,Driver,Male,18
NSW,18-Feb-90,Single,No,Unknown,No,100,Passenger,Male,30
NSW,18-Feb-90,Pedestrian,No,Unknown,No,60,Pedestrian,Male,75
NSW,18-Feb-90,Multiple,No,Unknown,No,100,Motorcycle rider,Male,26
VIC,18-Feb-90,Multiple,No,Unknown,No,100,Driver,Female,76
QLD,18-Feb-90,Single,No,Unknown,No,100,Driver,Male,20
NT,18-Feb-90,Single,No,Unknown,No,60,Passenger,Male,33
NSW,19-Feb-90,Single,No,Unknown,No,60,Driver,Male,80
VIC,19-Feb-90,Multiple,No,Unknown,No,60,Driver,Female,77
VIC,19-Feb-90,Multiple,No,Unknown,No,100,Driver,Male,24
VIC,19-Feb-90,Multiple,No,Unknown,No,100,Driver,Male,77
VIC,19-Feb-90,Multiple,No,Unknown,No,100,Passenger,Female,72
VIC,19-Feb-90,Pedestrian,Yes,Unknown,No,60,Pedestrian,Male,1
VIC,19-Feb-90,Multiple,No,Unknown,Yes,90,Motorcycle rider,Male,19
QLD,19-Feb-90,Single,No,Unknown,Yes,100,Driver,Male,35
WA,19-Feb-90,Multiple,No,Unknown,No,80,Motorcycle rider,Male,20
NSW,20-Feb-90,Multiple,No,Unknown,No,100,Passenger,Female,35
NSW,20-Feb-90,Multiple,No,Unknown,No,100,Passenger,Female,Unknown
NSW,20-Feb-90,Pedestrian,No,Unknown,No,80,Pedestrian,Male,40
NSW,20-Feb-90,Pedestrian,No,Unknown,No,60,Pedestrian,Female,56
QLD,20-Feb-90,Single,No,Unknown,No,100,Driver,Male,70
